"id1","id2"
"journals/sigmod/SegevJS95","219754"
"conf/vldb/PantiSG00","671693"
"journals/sigmod/LometBCLN98","290608"
"journals/sigmod/HummerLW02","507345"
"conf/vldb/NipplM98","671337"
"conf/sigmod/TomasicGS94","191896"
"journals/sigmod/LudascherMM01","603876"
"conf/sigmod/BrinMS97","253327"
"journals/sigmod/RossHKRRSS01","603882"
"conf/vldb/ChatziantoniouR97","671003"
"conf/vldb/AcharyaFZ96","673323"
"conf/sigmod/Bernstein96","280348"
"journals/sigmod/Chen94","187460"
"journals/sigmod/Etzion99","344820"
"journals/sigmod/Qian96","381901"
"conf/sigmod/GravanoCGP97","253299"
"conf/vldb/MoserKK95","673149"
"conf/vldb/WienerN95","673168"
"journals/sigmod/KannanKIK03","959071"
"journals/sigmod/Weikum02","601867"
"conf/vldb/BasuFP00","671865"
"conf/sigmod/BarbosaMKL02","564769"
"conf/sigmod/KanthRA02","564755"
"conf/vldb/DattaRT99","671352"
"conf/vldb/GuntzerBK00","671875"
"conf/sigmod/FlorescuGKR02","564779"
"conf/sigmod/LeflerSW96","280354"
"journals/sigmod/Wiegand03","959081"
"journals/sigmod/Wedekind94","190628"
"journals/sigmod/Anisimov03","945741"
"conf/sigmod/MeccaAMMS98","276375"
"journals/sigmod/MusickM98","273249"
"journals/tods/FraternaliT95","219042"
"conf/sigmod/HullZ96","233365"
"journals/vldb/HalkidiNVV03","953242"
"conf/vldb/Chawathe99","671669"
"journals/sigmod/SureSS02","637414"
"journals/vldb/SivasankaranSTPR96","765752"
"journals/sigmod/BargaL02","565139"
"conf/vldb/DarEGP98","671325"
"journals/sigmod/LuoI02","601879"
"conf/sigmod/Larson01","375792"
"journals/sigmod/YanG95","212018"
"journals/sigmod/Chaudhri95","202668"
"conf/vldb/Mohan01","672360"
"journals/sigmod/McClatcheyV97","271087"
"conf/vldb/ScheuermannSV96","758367"
"conf/vldb/JagadishKMPSS98","671191"
"conf/vldb/ZhangL97","671006"
"conf/sigmod/WangCMSSZ94","191863"
"conf/vldb/ChawatheCY94","672822"
"conf/sigmod/Doherty98","276358"
"conf/sigmod/FukudaMMT96a","280359"
"conf/vldb/DarFJST96","673462"
"journals/vldb/RamanRH00","765239"
"journals/sigmod/McHughAGQW97","262770"
"conf/vldb/WuYCT95","673158"
"journals/sigmod/JukicV97","262767"
"journals/sigmod/StolfoLCFE01","604267"
"conf/vldb/GilbertKMS01","672174"
"journals/tods/JajodiaSSS01","383894"
"conf/sigmod/Team95a","223898"
"journals/sigmod/ButtlerCCFHLPRX02","637421"
"conf/vldb/Guting94","672980"
"journals/sigmod/NobleS95","219730"
"conf/vldb/GrumbachRS00","672005"
"journals/tods/BozkayaO99","328959"
"conf/vldb/HelmerWM98","671197"
"conf/sigmod/ButtlerLPP01","375762"
"conf/sigmod/CranorGJSS02","564777"
"conf/sigmod/RundensteinerKRCJM96","280361"
"conf/sigmod/Hellerstein94","191904"
"conf/sigmod/DeshpandeRSN98","276328"
"journals/sigmod/BaaderJN97","274461"
"conf/vldb/CareyHMW96","673633"
"conf/sigmod/HungYK96","280360"
"journals/sigmod/Aggarwal01","373638"
"journals/sigmod/AbererCH02","637419"
"conf/sigmod/JarkeQBLMS99","304568"
"journals/vldb/PucheralBVB01","767143"
"conf/sigmod/MoonSL00","335428"
"journals/tods/PolyzoisG94","185836"
"conf/sigmod/BilirisDGJR94","191848"
"conf/sigmod/LacroixSC98","276385"
"conf/vldb/RosenthalS94","672973"
"conf/sigmod/LiuFP03","872846"
"conf/sigmod/AgrawalCD02","564782"
"journals/sigmod/Keim96","245896"
"conf/vldb/AmsalegFG95","673302"
"conf/sigmod/ZhangRL96","233324"
"conf/sigmod/Jagadish94","191991"
"conf/sigmod/GebhardtJJ97","253344"
"conf/sigmod/GingrasLSPS97","253397"
"conf/sigmod/PeiMHZ00","336572"
"conf/vldb/Cuppens96","673637"
"journals/sigmod/RoantreeS02","637435"
"conf/vldb/HaasKU99","671671"
"journals/tods/GoldmanL94","195666"
"conf/vldb/GravanoIJKMS01","672200"
"journals/sigmod/MedskerCS95","202673"
"conf/sigmod/PapakonstantinouV99","304222"
"conf/vldb/PirotteZMY94","672997"
"conf/sigmod/KoudasS03","872871"
"journals/sigmod/Lomet01","603878"
"conf/sigmod/FaloutsosL95","223812"
"conf/sigmod/Team95b","223899"
"journals/tods/ChomickiTB01","383892"
"conf/sigmod/Chaudhuri97","253374"
"journals/vldb/AbbadiSW01","767142"
"journals/sigmod/AilamakiFFSV03","959069"
"conf/sigmod/ChenDLT00","336560"
