"ID1","ID2"
"http://www.okkam.org/oaie/person1-Person3980","http://www.okkam.org/oaie/person2-Person3981"
"http://www.okkam.org/oaie/person1-Person4950","http://www.okkam.org/oaie/person2-Person4951"
"http://www.okkam.org/oaie/person1-Person2820","http://www.okkam.org/oaie/person2-Person2821"
"http://www.okkam.org/oaie/person1-Person3110","http://www.okkam.org/oaie/person2-Person3111"
"http://www.okkam.org/oaie/person1-Person3300","http://www.okkam.org/oaie/person2-Person3301"
"http://www.okkam.org/oaie/person1-Person4990","http://www.okkam.org/oaie/person2-Person4991"
"http://www.okkam.org/oaie/person1-Person3940","http://www.okkam.org/oaie/person2-Person3941"
"http://www.okkam.org/oaie/person1-Person4700","http://www.okkam.org/oaie/person2-Person4701"
"http://www.okkam.org/oaie/person1-Person3340","http://www.okkam.org/oaie/person2-Person3341"
"http://www.okkam.org/oaie/person1-Person3460","http://www.okkam.org/oaie/person2-Person3461"
"http://www.okkam.org/oaie/person1-Person3200","http://www.okkam.org/oaie/person2-Person3201"
"http://www.okkam.org/oaie/person1-Person3840","http://www.okkam.org/oaie/person2-Person3841"
"http://www.okkam.org/oaie/person1-Person3560","http://www.okkam.org/oaie/person2-Person3561"
"http://www.okkam.org/oaie/person1-Person4800","http://www.okkam.org/oaie/person2-Person4801"
"http://www.okkam.org/oaie/person1-Person2980","http://www.okkam.org/oaie/person2-Person2981"
"http://www.okkam.org/oaie/person1-Person2930","http://www.okkam.org/oaie/person2-Person2931"
"http://www.okkam.org/oaie/person1-Person2970","http://www.okkam.org/oaie/person2-Person2971"
"http://www.okkam.org/oaie/person1-Person3000","http://www.okkam.org/oaie/person2-Person3001"
"http://www.okkam.org/oaie/person1-Person2830","http://www.okkam.org/oaie/person2-Person2831"
"http://www.okkam.org/oaie/person1-Person3140","http://www.okkam.org/oaie/person2-Person3141"
"http://www.okkam.org/oaie/person1-Person4980","http://www.okkam.org/oaie/person2-Person4981"
"http://www.okkam.org/oaie/person1-Person3950","http://www.okkam.org/oaie/person2-Person3951"
"http://www.okkam.org/oaie/person1-Person3450","http://www.okkam.org/oaie/person2-Person3451"
"http://www.okkam.org/oaie/person1-Person3330","http://www.okkam.org/oaie/person2-Person3331"
"http://www.okkam.org/oaie/person1-Person2990","http://www.okkam.org/oaie/person2-Person2991"
"http://www.okkam.org/oaie/person1-Person3550","http://www.okkam.org/oaie/person2-Person3551"
"http://www.okkam.org/oaie/person1-Person3850","http://www.okkam.org/oaie/person2-Person3851"
"http://www.okkam.org/oaie/person1-Person3860","http://www.okkam.org/oaie/person2-Person3861"
"http://www.okkam.org/oaie/person1-Person2940","http://www.okkam.org/oaie/person2-Person2941"
"http://www.okkam.org/oaie/person1-Person2840","http://www.okkam.org/oaie/person2-Person2841"
"http://www.okkam.org/oaie/person1-Person3130","http://www.okkam.org/oaie/person2-Person3131"
"http://www.okkam.org/oaie/person1-Person3260","http://www.okkam.org/oaie/person2-Person3261"
"http://www.okkam.org/oaie/person1-Person4080","http://www.okkam.org/oaie/person2-Person4081"
"http://www.okkam.org/oaie/person1-Person2710","http://www.okkam.org/oaie/person2-Person2711"
"http://www.okkam.org/oaie/person1-Person3480","http://www.okkam.org/oaie/person2-Person3481"
"http://www.okkam.org/oaie/person1-Person4720","http://www.okkam.org/oaie/person2-Person4721"
"http://www.okkam.org/oaie/person1-Person3360","http://www.okkam.org/oaie/person2-Person3361"
"http://www.okkam.org/oaie/person1-Person4920","http://www.okkam.org/oaie/person2-Person4921"
"http://www.okkam.org/oaie/person1-Person3680","http://www.okkam.org/oaie/person2-Person3681"
"http://www.okkam.org/oaie/person1-Person4490","http://www.okkam.org/oaie/person2-Person4491"
"http://www.okkam.org/oaie/person1-Person4390","http://www.okkam.org/oaie/person2-Person4391"
"http://www.okkam.org/oaie/person1-Person4870","http://www.okkam.org/oaie/person2-Person4871"
"http://www.okkam.org/oaie/person1-Person2910","http://www.okkam.org/oaie/person2-Person2911"
"http://www.okkam.org/oaie/person1-Person3870","http://www.okkam.org/oaie/person2-Person3871"
"http://www.okkam.org/oaie/person1-Person4090","http://www.okkam.org/oaie/person2-Person4091"
"http://www.okkam.org/oaie/person1-Person2720","http://www.okkam.org/oaie/person2-Person2721"
"http://www.okkam.org/oaie/person1-Person3250","http://www.okkam.org/oaie/person2-Person3251"
"http://www.okkam.org/oaie/person1-Person3470","http://www.okkam.org/oaie/person2-Person3471"
"http://www.okkam.org/oaie/person1-Person4710","http://www.okkam.org/oaie/person2-Person4711"
"http://www.okkam.org/oaie/person1-Person3350","http://www.okkam.org/oaie/person2-Person3351"
"http://www.okkam.org/oaie/person1-Person4910","http://www.okkam.org/oaie/person2-Person4911"
"http://www.okkam.org/oaie/person1-Person3670","http://www.okkam.org/oaie/person2-Person3671"
"http://www.okkam.org/oaie/person1-Person4380","http://www.okkam.org/oaie/person2-Person4381"
"http://www.okkam.org/oaie/person1-Person4860","http://www.okkam.org/oaie/person2-Person4861"
"http://www.okkam.org/oaie/person1-Person4480","http://www.okkam.org/oaie/person2-Person4481"
"http://www.okkam.org/oaie/person1-Person3880","http://www.okkam.org/oaie/person2-Person3881"
"http://www.okkam.org/oaie/person1-Person2920","http://www.okkam.org/oaie/person2-Person2921"
"http://www.okkam.org/oaie/person1-Person4840","http://www.okkam.org/oaie/person2-Person4841"
"http://www.okkam.org/oaie/person1-Person3240","http://www.okkam.org/oaie/person2-Person3241"
"http://www.okkam.org/oaie/person1-Person3380","http://www.okkam.org/oaie/person2-Person3381"
"http://www.okkam.org/oaie/person1-Person4750","http://www.okkam.org/oaie/person2-Person4751"
"http://www.okkam.org/oaie/person1-Person4370","http://www.okkam.org/oaie/person2-Person4371"
"http://www.okkam.org/oaie/person1-Person3990","http://www.okkam.org/oaie/person2-Person3991"
"http://www.okkam.org/oaie/person1-Person4940","http://www.okkam.org/oaie/person2-Person4941"
"http://www.okkam.org/oaie/person1-Person3100","http://www.okkam.org/oaie/person2-Person3101"
"http://www.okkam.org/oaie/person1-Person3890","http://www.okkam.org/oaie/person2-Person3891"
"http://www.okkam.org/oaie/person1-Person4850","http://www.okkam.org/oaie/person2-Person4851"
"http://www.okkam.org/oaie/person1-Person4830","http://www.okkam.org/oaie/person2-Person4831"
"http://www.okkam.org/oaie/person1-Person2700","http://www.okkam.org/oaie/person2-Person2701"
"http://www.okkam.org/oaie/person1-Person3230","http://www.okkam.org/oaie/person2-Person3231"
"http://www.okkam.org/oaie/person1-Person3590","http://www.okkam.org/oaie/person2-Person3591"
"http://www.okkam.org/oaie/person1-Person3370","http://www.okkam.org/oaie/person2-Person3371"
"http://www.okkam.org/oaie/person1-Person4730","http://www.okkam.org/oaie/person2-Person4731"
"http://www.okkam.org/oaie/person1-Person3490","http://www.okkam.org/oaie/person2-Person3491"
"http://www.okkam.org/oaie/person1-Person2600","http://www.okkam.org/oaie/person2-Person2601"
"http://www.okkam.org/oaie/person1-Person4740","http://www.okkam.org/oaie/person2-Person4741"
"http://www.okkam.org/oaie/person1-Person4360","http://www.okkam.org/oaie/person2-Person4361"
"http://www.okkam.org/oaie/person1-Person2800","http://www.okkam.org/oaie/person2-Person2801"
"http://www.okkam.org/oaie/person1-Person3690","http://www.okkam.org/oaie/person2-Person3691"
"http://www.okkam.org/oaie/person1-Person4930","http://www.okkam.org/oaie/person2-Person4931"
"http://www.okkam.org/oaie/person1-Person3790","http://www.okkam.org/oaie/person2-Person3791"
"http://www.okkam.org/oaie/person1-Person2900","http://www.okkam.org/oaie/person2-Person2901"
"http://www.okkam.org/oaie/person1-Person1670","http://www.okkam.org/oaie/person2-Person1671"
"http://www.okkam.org/oaie/person1-Person3780","http://www.okkam.org/oaie/person2-Person3781"
"http://www.okkam.org/oaie/person1-Person4140","http://www.okkam.org/oaie/person2-Person4141"
"http://www.okkam.org/oaie/person1-Person4240","http://www.okkam.org/oaie/person2-Person4241"
"http://www.okkam.org/oaie/person1-Person170","http://www.okkam.org/oaie/person2-Person171"
"http://www.okkam.org/oaie/person1-Person4770","http://www.okkam.org/oaie/person2-Person4771"
"http://www.okkam.org/oaie/person1-Person3640","http://www.okkam.org/oaie/person2-Person3641"
"http://www.okkam.org/oaie/person1-Person1770","http://www.okkam.org/oaie/person2-Person1771"
"http://www.okkam.org/oaie/person1-Person940","http://www.okkam.org/oaie/person2-Person941"
"http://www.okkam.org/oaie/person1-Person1760","http://www.okkam.org/oaie/person2-Person1761"
"http://www.okkam.org/oaie/person1-Person800","http://www.okkam.org/oaie/person2-Person801"
"http://www.okkam.org/oaie/person1-Person4040","http://www.okkam.org/oaie/person2-Person4041"
"http://www.okkam.org/oaie/person1-Person3630","http://www.okkam.org/oaie/person2-Person3631"
"http://www.okkam.org/oaie/person1-Person1620","http://www.okkam.org/oaie/person2-Person1621"
"http://www.okkam.org/oaie/person1-Person3770","http://www.okkam.org/oaie/person2-Person3771"
"http://www.okkam.org/oaie/person1-Person1680","http://www.okkam.org/oaie/person2-Person1681"
"http://www.okkam.org/oaie/person1-Person4150","http://www.okkam.org/oaie/person2-Person4151"
"http://www.okkam.org/oaie/person1-Person4250","http://www.okkam.org/oaie/person2-Person4251"
"http://www.okkam.org/oaie/person1-Person160","http://www.okkam.org/oaie/person2-Person161"
"http://www.okkam.org/oaie/person1-Person1780","http://www.okkam.org/oaie/person2-Person1781"
"http://www.okkam.org/oaie/person1-Person4760","http://www.okkam.org/oaie/person2-Person4761"
"http://www.okkam.org/oaie/person1-Person3620","http://www.okkam.org/oaie/person2-Person3621"
"http://www.okkam.org/oaie/person1-Person950","http://www.okkam.org/oaie/person2-Person951"
"http://www.okkam.org/oaie/person1-Person1630","http://www.okkam.org/oaie/person2-Person1631"
"http://www.okkam.org/oaie/person1-Person810","http://www.okkam.org/oaie/person2-Person811"
"http://www.okkam.org/oaie/person1-Person4050","http://www.okkam.org/oaie/person2-Person4051"
"http://www.okkam.org/oaie/person1-Person4120","http://www.okkam.org/oaie/person2-Person4121"
"http://www.okkam.org/oaie/person1-Person290","http://www.okkam.org/oaie/person2-Person291"
"http://www.okkam.org/oaie/person1-Person4890","http://www.okkam.org/oaie/person2-Person4891"
"http://www.okkam.org/oaie/person1-Person3760","http://www.okkam.org/oaie/person2-Person3761"
"http://www.okkam.org/oaie/person1-Person1790","http://www.okkam.org/oaie/person2-Person1791"
"http://www.okkam.org/oaie/person1-Person3660","http://www.okkam.org/oaie/person2-Person3661"
"http://www.okkam.org/oaie/person1-Person190","http://www.okkam.org/oaie/person2-Person191"
"http://www.okkam.org/oaie/person1-Person2010","http://www.okkam.org/oaie/person2-Person2011"
"http://www.okkam.org/oaie/person1-Person4790","http://www.okkam.org/oaie/person2-Person4791"
"http://www.okkam.org/oaie/person1-Person4260","http://www.okkam.org/oaie/person2-Person4261"
"http://www.okkam.org/oaie/person1-Person1500","http://www.okkam.org/oaie/person2-Person1501"
"http://www.okkam.org/oaie/person1-Person920","http://www.okkam.org/oaie/person2-Person921"
"http://www.okkam.org/oaie/person1-Person4060","http://www.okkam.org/oaie/person2-Person4061"
"http://www.okkam.org/oaie/person1-Person1640","http://www.okkam.org/oaie/person2-Person1641"
"http://www.okkam.org/oaie/person1-Person1600","http://www.okkam.org/oaie/person2-Person1601"
"http://www.okkam.org/oaie/person1-Person820","http://www.okkam.org/oaie/person2-Person821"
"http://www.okkam.org/oaie/person1-Person280","http://www.okkam.org/oaie/person2-Person281"
"http://www.okkam.org/oaie/person1-Person4270","http://www.okkam.org/oaie/person2-Person4271"
"http://www.okkam.org/oaie/person1-Person4130","http://www.okkam.org/oaie/person2-Person4131"
"http://www.okkam.org/oaie/person1-Person1660","http://www.okkam.org/oaie/person2-Person1661"
"http://www.okkam.org/oaie/person1-Person4880","http://www.okkam.org/oaie/person2-Person4881"
"http://www.okkam.org/oaie/person1-Person3750","http://www.okkam.org/oaie/person2-Person3751"
"http://www.okkam.org/oaie/person1-Person3650","http://www.okkam.org/oaie/person2-Person3651"
"http://www.okkam.org/oaie/person1-Person4780","http://www.okkam.org/oaie/person2-Person4781"
"http://www.okkam.org/oaie/person1-Person2000","http://www.okkam.org/oaie/person2-Person2001"
"http://www.okkam.org/oaie/person1-Person180","http://www.okkam.org/oaie/person2-Person181"
"http://www.okkam.org/oaie/person1-Person1510","http://www.okkam.org/oaie/person2-Person1511"
"http://www.okkam.org/oaie/person1-Person930","http://www.okkam.org/oaie/person2-Person931"
"http://www.okkam.org/oaie/person1-Person4070","http://www.okkam.org/oaie/person2-Person4071"
"http://www.okkam.org/oaie/person1-Person3740","http://www.okkam.org/oaie/person2-Person3741"
"http://www.okkam.org/oaie/person1-Person830","http://www.okkam.org/oaie/person2-Person831"
"http://www.okkam.org/oaie/person1-Person1650","http://www.okkam.org/oaie/person2-Person1651"
"http://www.okkam.org/oaie/person1-Person1610","http://www.okkam.org/oaie/person2-Person1611"
"http://www.okkam.org/oaie/person1-Person700","http://www.okkam.org/oaie/person2-Person701"
"http://www.okkam.org/oaie/person1-Person4180","http://www.okkam.org/oaie/person2-Person4181"
"http://www.okkam.org/oaie/person1-Person2030","http://www.okkam.org/oaie/person2-Person2031"
"http://www.okkam.org/oaie/person1-Person4280","http://www.okkam.org/oaie/person2-Person4281"
"http://www.okkam.org/oaie/person1-Person3540","http://www.okkam.org/oaie/person2-Person3541"
"http://www.okkam.org/oaie/person1-Person980","http://www.okkam.org/oaie/person2-Person981"
"http://www.okkam.org/oaie/person1-Person900","http://www.okkam.org/oaie/person2-Person901"
"http://www.okkam.org/oaie/person1-Person3730","http://www.okkam.org/oaie/person2-Person3731"
"http://www.okkam.org/oaie/person1-Person4000","http://www.okkam.org/oaie/person2-Person4001"
"http://www.okkam.org/oaie/person1-Person4190","http://www.okkam.org/oaie/person2-Person4191"
"http://www.okkam.org/oaie/person1-Person710","http://www.okkam.org/oaie/person2-Person711"
"http://www.okkam.org/oaie/person1-Person2020","http://www.okkam.org/oaie/person2-Person2021"
"http://www.okkam.org/oaie/person1-Person4290","http://www.okkam.org/oaie/person2-Person4291"
"http://www.okkam.org/oaie/person1-Person3520","http://www.okkam.org/oaie/person2-Person3521"
"http://www.okkam.org/oaie/person1-Person3530","http://www.okkam.org/oaie/person2-Person3531"
"http://www.okkam.org/oaie/person1-Person910","http://www.okkam.org/oaie/person2-Person911"
"http://www.okkam.org/oaie/person1-Person3720","http://www.okkam.org/oaie/person2-Person3721"
"http://www.okkam.org/oaie/person1-Person990","http://www.okkam.org/oaie/person2-Person991"
"http://www.okkam.org/oaie/person1-Person1090","http://www.okkam.org/oaie/person2-Person1091"
"http://www.okkam.org/oaie/person1-Person4010","http://www.okkam.org/oaie/person2-Person4011"
"http://www.okkam.org/oaie/person1-Person2050","http://www.okkam.org/oaie/person2-Person2051"
"http://www.okkam.org/oaie/person1-Person4160","http://www.okkam.org/oaie/person2-Person4161"
"http://www.okkam.org/oaie/person1-Person3410","http://www.okkam.org/oaie/person2-Person3411"
"http://www.okkam.org/oaie/person1-Person3510","http://www.okkam.org/oaie/person2-Person3511"
"http://www.okkam.org/oaie/person1-Person1690","http://www.okkam.org/oaie/person2-Person1691"
"http://www.okkam.org/oaie/person1-Person3710","http://www.okkam.org/oaie/person2-Person3711"
"http://www.okkam.org/oaie/person1-Person960","http://www.okkam.org/oaie/person2-Person961"
"http://www.okkam.org/oaie/person1-Person1890","http://www.okkam.org/oaie/person2-Person1891"
"http://www.okkam.org/oaie/person1-Person3420","http://www.okkam.org/oaie/person2-Person3421"
"http://www.okkam.org/oaie/person1-Person3610","http://www.okkam.org/oaie/person2-Person3611"
"http://www.okkam.org/oaie/person1-Person4020","http://www.okkam.org/oaie/person2-Person4021"
"http://www.okkam.org/oaie/person1-Person2040","http://www.okkam.org/oaie/person2-Person2041"
"http://www.okkam.org/oaie/person1-Person3400","http://www.okkam.org/oaie/person2-Person3401"
"http://www.okkam.org/oaie/person1-Person4170","http://www.okkam.org/oaie/person2-Person4171"
"http://www.okkam.org/oaie/person1-Person3500","http://www.okkam.org/oaie/person2-Person3501"
"http://www.okkam.org/oaie/person1-Person970","http://www.okkam.org/oaie/person2-Person971"
"http://www.okkam.org/oaie/person1-Person3700","http://www.okkam.org/oaie/person2-Person3701"
"http://www.okkam.org/oaie/person1-Person4030","http://www.okkam.org/oaie/person2-Person4031"
"http://www.okkam.org/oaie/person1-Person3600","http://www.okkam.org/oaie/person2-Person3601"
"http://www.okkam.org/oaie/person1-Person360","http://www.okkam.org/oaie/person2-Person361"
"http://www.okkam.org/oaie/person1-Person1810","http://www.okkam.org/oaie/person2-Person1811"
"http://www.okkam.org/oaie/person1-Person220","http://www.okkam.org/oaie/person2-Person221"
"http://www.okkam.org/oaie/person1-Person1190","http://www.okkam.org/oaie/person2-Person1191"
"http://www.okkam.org/oaie/person1-Person1050","http://www.okkam.org/oaie/person2-Person1051"
"http://www.okkam.org/oaie/person1-Person1710","http://www.okkam.org/oaie/person2-Person1711"
"http://www.okkam.org/oaie/person1-Person770","http://www.okkam.org/oaie/person2-Person771"
"http://www.okkam.org/oaie/person1-Person3800","http://www.okkam.org/oaie/person2-Person3801"
"http://www.okkam.org/oaie/person1-Person1310","http://www.okkam.org/oaie/person2-Person1311"
"http://www.okkam.org/oaie/person1-Person50","http://www.okkam.org/oaie/person2-Person51"
"http://www.okkam.org/oaie/person1-Person2060","http://www.okkam.org/oaie/person2-Person2061"
"http://www.okkam.org/oaie/person1-Person2440","http://www.okkam.org/oaie/person2-Person2441"
"http://www.okkam.org/oaie/person1-Person2590","http://www.okkam.org/oaie/person2-Person2591"
"http://www.okkam.org/oaie/person1-Person630","http://www.okkam.org/oaie/person2-Person631"
"http://www.okkam.org/oaie/person1-Person1460","http://www.okkam.org/oaie/person2-Person1461"
"http://www.okkam.org/oaie/person1-Person1800","http://www.okkam.org/oaie/person2-Person1801"
"http://www.okkam.org/oaie/person1-Person370","http://www.okkam.org/oaie/person2-Person371"
"http://www.okkam.org/oaie/person1-Person2300","http://www.okkam.org/oaie/person2-Person2301"
"http://www.okkam.org/oaie/person1-Person1060","http://www.okkam.org/oaie/person2-Person1061"
"http://www.okkam.org/oaie/person1-Person1990","http://www.okkam.org/oaie/person2-Person1991"
"http://www.okkam.org/oaie/person1-Person1700","http://www.okkam.org/oaie/person2-Person1701"
"http://www.okkam.org/oaie/person1-Person3810","http://www.okkam.org/oaie/person2-Person3811"
"http://www.okkam.org/oaie/person1-Person760","http://www.okkam.org/oaie/person2-Person761"
"http://www.okkam.org/oaie/person1-Person1980","http://www.okkam.org/oaie/person2-Person1981"
"http://www.okkam.org/oaie/person1-Person1300","http://www.okkam.org/oaie/person2-Person1301"
"http://www.okkam.org/oaie/person1-Person2070","http://www.okkam.org/oaie/person2-Person2071"
"http://www.okkam.org/oaie/person1-Person1590","http://www.okkam.org/oaie/person2-Person1591"
"http://www.okkam.org/oaie/person1-Person230","http://www.okkam.org/oaie/person2-Person231"
"http://www.okkam.org/oaie/person1-Person2450","http://www.okkam.org/oaie/person2-Person2451"
"http://www.okkam.org/oaie/person1-Person2580","http://www.okkam.org/oaie/person2-Person2581"
"http://www.okkam.org/oaie/person1-Person1450","http://www.okkam.org/oaie/person2-Person1451"
"http://www.okkam.org/oaie/person1-Person40","http://www.okkam.org/oaie/person2-Person41"
"http://www.okkam.org/oaie/person1-Person620","http://www.okkam.org/oaie/person2-Person621"
"http://www.okkam.org/oaie/person1-Person1170","http://www.okkam.org/oaie/person2-Person1171"
"http://www.okkam.org/oaie/person1-Person100","http://www.okkam.org/oaie/person2-Person101"
"http://www.okkam.org/oaie/person1-Person380","http://www.okkam.org/oaie/person2-Person381"
"http://www.okkam.org/oaie/person1-Person2410","http://www.okkam.org/oaie/person2-Person2411"
"http://www.okkam.org/oaie/person1-Person1830","http://www.okkam.org/oaie/person2-Person1831"
"http://www.okkam.org/oaie/person1-Person480","http://www.okkam.org/oaie/person2-Person481"
"http://www.okkam.org/oaie/person1-Person1070","http://www.okkam.org/oaie/person2-Person1071"
"http://www.okkam.org/oaie/person1-Person2310","http://www.okkam.org/oaie/person2-Person2311"
"http://www.okkam.org/oaie/person1-Person200","http://www.okkam.org/oaie/person2-Person201"
"http://www.okkam.org/oaie/person1-Person2320","http://www.okkam.org/oaie/person2-Person2321"
"http://www.okkam.org/oaie/person1-Person2080","http://www.okkam.org/oaie/person2-Person2081"
"http://www.okkam.org/oaie/person1-Person1580","http://www.okkam.org/oaie/person2-Person1581"
"http://www.okkam.org/oaie/person1-Person510","http://www.okkam.org/oaie/person2-Person511"
"http://www.okkam.org/oaie/person1-Person1970","http://www.okkam.org/oaie/person2-Person1971"
"http://www.okkam.org/oaie/person1-Person790","http://www.okkam.org/oaie/person2-Person791"
"http://www.okkam.org/oaie/person1-Person610","http://www.okkam.org/oaie/person2-Person611"
"http://www.okkam.org/oaie/person1-Person890","http://www.okkam.org/oaie/person2-Person891"
"http://www.okkam.org/oaie/person1-Person1480","http://www.okkam.org/oaie/person2-Person1481"
"http://www.okkam.org/oaie/person1-Person70","http://www.okkam.org/oaie/person2-Person71"
"http://www.okkam.org/oaie/person1-Person1080","http://www.okkam.org/oaie/person2-Person1081"
"http://www.okkam.org/oaie/person1-Person2420","http://www.okkam.org/oaie/person2-Person2421"
"http://www.okkam.org/oaie/person1-Person390","http://www.okkam.org/oaie/person2-Person391"
"http://www.okkam.org/oaie/person1-Person1180","http://www.okkam.org/oaie/person2-Person1181"
"http://www.okkam.org/oaie/person1-Person110","http://www.okkam.org/oaie/person2-Person111"
"http://www.okkam.org/oaie/person1-Person1820","http://www.okkam.org/oaie/person2-Person1821"
"http://www.okkam.org/oaie/person1-Person880","http://www.okkam.org/oaie/person2-Person881"
"http://www.okkam.org/oaie/person1-Person490","http://www.okkam.org/oaie/person2-Person491"
"http://www.okkam.org/oaie/person1-Person210","http://www.okkam.org/oaie/person2-Person211"
"http://www.okkam.org/oaie/person1-Person2090","http://www.okkam.org/oaie/person2-Person2091"
"http://www.okkam.org/oaie/person1-Person2330","http://www.okkam.org/oaie/person2-Person2331"
"http://www.okkam.org/oaie/person1-Person1960","http://www.okkam.org/oaie/person2-Person1961"
"http://www.okkam.org/oaie/person1-Person780","http://www.okkam.org/oaie/person2-Person781"
"http://www.okkam.org/oaie/person1-Person1570","http://www.okkam.org/oaie/person2-Person1571"
"http://www.okkam.org/oaie/person1-Person500","http://www.okkam.org/oaie/person2-Person501"
"http://www.okkam.org/oaie/person1-Person600","http://www.okkam.org/oaie/person2-Person601"
"http://www.okkam.org/oaie/person1-Person1470","http://www.okkam.org/oaie/person2-Person1471"
"http://www.okkam.org/oaie/person1-Person60","http://www.okkam.org/oaie/person2-Person61"
"http://www.okkam.org/oaie/person1-Person2430","http://www.okkam.org/oaie/person2-Person2431"
"http://www.okkam.org/oaie/person1-Person1360","http://www.okkam.org/oaie/person2-Person1361"
"http://www.okkam.org/oaie/person1-Person730","http://www.okkam.org/oaie/person2-Person731"
"http://www.okkam.org/oaie/person1-Person1750","http://www.okkam.org/oaie/person2-Person1751"
"http://www.okkam.org/oaie/person1-Person1010","http://www.okkam.org/oaie/person2-Person1011"
"http://www.okkam.org/oaie/person1-Person460","http://www.okkam.org/oaie/person2-Person461"
"http://www.okkam.org/oaie/person1-Person870","http://www.okkam.org/oaie/person2-Person871"
"http://www.okkam.org/oaie/person1-Person1410","http://www.okkam.org/oaie/person2-Person1411"
"http://www.okkam.org/oaie/person1-Person1850","http://www.okkam.org/oaie/person2-Person1851"
"http://www.okkam.org/oaie/person1-Person1220","http://www.okkam.org/oaie/person2-Person1221"
"http://www.okkam.org/oaie/person1-Person1150","http://www.okkam.org/oaie/person2-Person1151"
"http://www.okkam.org/oaie/person1-Person670","http://www.okkam.org/oaie/person2-Person671"
"http://www.okkam.org/oaie/person1-Person1210","http://www.okkam.org/oaie/person2-Person1211"
"http://www.okkam.org/oaie/person1-Person120","http://www.okkam.org/oaie/person2-Person121"
"http://www.okkam.org/oaie/person1-Person4210","http://www.okkam.org/oaie/person2-Person4211"
"http://www.okkam.org/oaie/person1-Person320","http://www.okkam.org/oaie/person2-Person321"
"http://www.okkam.org/oaie/person1-Person1950","http://www.okkam.org/oaie/person2-Person1951"
"http://www.okkam.org/oaie/person1-Person1560","http://www.okkam.org/oaie/person2-Person1561"
"http://www.okkam.org/oaie/person1-Person90","http://www.okkam.org/oaie/person2-Person91"
"http://www.okkam.org/oaie/person1-Person260","http://www.okkam.org/oaie/person2-Person261"
"http://www.okkam.org/oaie/person1-Person4110","http://www.okkam.org/oaie/person2-Person4111"
"http://www.okkam.org/oaie/person1-Person530","http://www.okkam.org/oaie/person2-Person531"
"http://www.okkam.org/oaie/person1-Person1740","http://www.okkam.org/oaie/person2-Person1741"
"http://www.okkam.org/oaie/person1-Person1350","http://www.okkam.org/oaie/person2-Person1351"
"http://www.okkam.org/oaie/person1-Person720","http://www.okkam.org/oaie/person2-Person721"
"http://www.okkam.org/oaie/person1-Person1540","http://www.okkam.org/oaie/person2-Person1541"
"http://www.okkam.org/oaie/person1-Person1020","http://www.okkam.org/oaie/person2-Person1021"
"http://www.okkam.org/oaie/person1-Person470","http://www.okkam.org/oaie/person2-Person471"
"http://www.okkam.org/oaie/person1-Person860","http://www.okkam.org/oaie/person2-Person861"
"http://www.okkam.org/oaie/person1-Person1400","http://www.okkam.org/oaie/person2-Person1401"
"http://www.okkam.org/oaie/person1-Person2210","http://www.okkam.org/oaie/person2-Person2211"
"http://www.okkam.org/oaie/person1-Person1160","http://www.okkam.org/oaie/person2-Person1161"
